INDEX_NAME,AS_OF_DATE,CUSIP,ISIN_NUMBER,DESCRIPTION,CASH_VALUE,TICKER,PAR_WTD_COUPON,CURRENT_COUPON,MATURITY_DATE,MATURITY_WAL,YRS_TO_WORST,RATING,ISO_CURRENCY,ISO_COUNTRY,ML_INDUSTRY_LVL_1,ML_INDUSTRY_LVL_2,ML_INDUSTRY_LVL_3,ML_INDUSTRY_LVL_4,MLINDLVL1_CODE,MLINDLVL2_CODE,MLINDLVL3_CODE,MLINDLVL4_CODE,MKT_INDEX_WGHT,PREVMEND_MKT_INDEX_WGHT,PAR_INDEX_WGHT,CASH,SEMI_MOD_DURATION,SEMI_MOD_DUR_TO_WORST,EFF_DUR,PREVMEND_EFF_DUR,MOD_DUR_TO_WORST,PREVMEND_MOD_DUR_TO_WORST,MODIFIED_DUR,MACAULAY_DUR,EFF_CONVEXITY,SEMI_CONVEXITY_TO_WORST,CONVEXITY_TO_WORST,SEMI_CONVEXITY,CONVEXITY,FACTOR,WAC,WAM,WALA,CPR,DESCRIPTION2,TYPE,SPREAD_DURATION,MUNI_STATE,KDR_TRSY_6_MOS,KDR_TRSY_2_YRS,KDR_TRSY_5_YRS,KDR_TRSY_10_YRS,KDR_TRSY_20_YRS,KDR_TRSY_30_YRS,KDR_TRSY_50_YRS,KDR_SWAP_6_MOS,KDR_SWAP_2_YRS,KDR_SWAP_5_YRS,KDR_SWAP_10_YRS,KDR_SWAP_20_YRS,KDR_SWAP_30_YRS,KDR_SWAP_50_YRS,PRINCIPAL_CASH,INTEREST_CASH,REDEMPTION_CASH,ANNOUNCE_DATE,GEO_REGION,MTY_TYPE,TRR_INDEX_VAL_LOC,TRR_1_DAY_LOC,TRR_1_WEEK_LOC,TRR_1_MONTH_LOC,TRR_3_MONTH_LOC,TRR_6_MONTH_LOC,TRR_12_MONTH_LOC,TRR_MTD_LOC,TRR_QTD_LOC,TRR_YTD_LOC,PRR_INDEX_VAL_LOC,PRR_MTD_LOC,EXCESS_RTN_1_DAY,EXCESS_RTN_1_WEEK,EXCESS_RTN_1_MONTH,EXCESS_RTN_3_MONTH,EXCESS_RTN_6_MONTH,EXCESS_RTN_12_MONTH,EXCESS_RTN_MTD,EXCESS_RTN_QTD,EXCESS_RTN_YTD,EXCESS_SWAP_RTN_MTD,PAYDOWN_RETURN_MTD,ASSET_SWAP,PREVMEND_ASSETSWP,ASSETSWP_1_DAY_CHGE,ASSETSWP_1_WK_CHGE,ASSETSWP_1_MTH_CHGE,ASSETSWP_3_MTH_CHGE,ASSETSWP_12_MTH_CHGE,ASSETSWP_MTD_CHGE,ASSETSWP_QTD_CHGE,ASSETSWP_YTD_CHGE,OAS,PREVMEND_OAS,OAS_1_DAY_CHANGE,OAS_1_WEEK_CHANGE,OAS_1_MO_CHANGE,OAS_3_MO_CHANGE,OAS_12_MO_CHANGE,OAS_MTD_CHANGE,OAS_QTD_CHANGE,OAS_YTD_CHANGE,EFFECTIVE_YIELD,PREVMEND_EFF_YIELD,SEMI_YLD_TO_WORST,YLD_TO_WORST,PREVMEND_YLD_TO_WORST,YLD_TO_MATURITY,BOND_EQUIV_YTM,YIELD_TO_NEXT_CALL,PREVMEND_PRICE,PRICE,ACCRUED_INTEREST,PREVMEND_ACCRUED_INTEREST,SPREAD_TO_WORST,SPRD_TO_WORST_1_DAY_CHG,SPRD_TO_WORST_1_WK_CHGE,SPRD_TO_WORST_1_MTH_CHGE,SPRD_TO_WORST_3_MTH_CHGE,SPRD_TO_WORST_12_MTH_CHGE,SPRD_TO_WORST_MTD_CHGE,SPRD_TO_WORST_QTD_CHGE,SPRD_TO_WORST_YTD_CHGE,LIBOROAS,MARKET_CONVENTION_PRICE,FACE_VALUE_LOC,FULL_MARKET_VALUE_LOC,FACE_VALUE_PREVMEND_LOC
H0A0,9/1/2023,81282UAG,US81282UAG76,SeaWorld Parks & Entertainment Inc,0,SEAS,5.25,5.25,8/15/2029,5.952,5.952,B2,USD,US,Corporate,Industrials,Leisure,Recreation & Travel,CORP,INDU,RnR,Leis,0.05366,0.05353,0.05395,0,4.943,4.943,4.486,4.495,4.943,4.944,4.943,5.125,0.012,0.292,0.292,0.292,0.292,1,,,,,ICE BofA US High Yield Index,SENR,4.199,,0.011,0.36,3.432,0.674,0,0,0,0.013,0.357,3.438,0.682,0,0,0,0,0,0,8/25/2021,Americas,Call:MakeW,101.026,0.239,0.672,0.657,1.716,3.274,10.154,0.239,1.502,7.424,90.207,0.223,0.502,0.102,0.683,3.445,1.692,11.153,0.502,1.777,6.601,0.466,0,294,303,-9,1,-3,-51,-127,-9,-20,-81,292,303,-11,-1,-10,-60,-147,-11,-30,-87,7.211,7.26,7.357,7.357,7.401,7.357,7.357,19.927,89.785,89.986,0.247917,0.233,307,-11,-1,-12,-59,-138,-11,-32,-82,318,89.986,725,654.1953,725
H0A0,9/1/2023,81618TAC,US81618TAC45,Office Properties Income Trust,0,OPI,4.5,4.5,2/1/2025,1.422,1.422,BB2,USD,US,Corporate,Industrials,Real Estate,REITs,CORP,INDU,REst,REIT,0.04806,0.04786,0.04837,0,1.297,1.297,1.3,1.3,1.297,1.298,1.297,1.379,0.019,0.023,0.023,0.023,0.023,1,,,,,ICE BofA US High Yield Index,SENR,1.301,,0.479,0.821,0,0,0,0,0,0.479,0.821,0,0,0,0,0,0,0,0,2/3/2015,Americas,Call:MakeW,132.35,0.398,2.676,2.497,8.321,-0.422,1.168,0.398,4.711,2.3,90.006,0.384,0.385,2.434,2.05,7.782,-2.719,-0.374,0.385,3.941,0.21,0.392,0,684,709,-25,-144,-89,-321,298,-25,-150,209,749,779,-30,-173,-105,-382,342,-30,-179,237,12.632,12.912,12.632,12.632,12.912,12.632,12.632,14.379,89.408,89.753,0.3875,0.375,751,-31,-177,-107,-384,344,-31,-183,238,748,89.753,650,585.9113,650
H0A0,9/1/2023,816196AT,US816196AT67,Select Medical Corporation,0,SEM,6.25,6.25,8/15/2026,2.952,2.952,B3,USD,US,Corporate,Industrials,Healthcare,Health Facilities,CORP,INDU,Hcar,HFac,0.09978,0.09979,0.09116,0,2.646,2.646,1.947,1.929,2.646,2.649,2.646,2.733,-0.289,0.086,0.086,0.086,0.086,1,,,,,ICE BofA US High Yield Index,SENR,1.763,,0.19,1.379,0.373,0,0,0,0,0.204,1.348,0.333,0,0,0,0,0,0,0,8/1/2019,Americas,Call:MakeW,121.093,-0.029,0.357,0.824,2.772,6.033,10.517,-0.029,1.771,8.542,95.187,-0.046,0.013,0.039,0.44,2.851,3.784,9.503,0.013,1.126,6.628,-0.004,0,156,155,1,-1,-3,-98,-240,1,-27,-189,145,145,0,-2,-15,-105,-250,0,-37,-205,6.101,6.063,6.624,6.624,6.607,6.624,6.624,99.99,99.052,99.006,0.295139,0.278,197,-2,5,-13,-102,-210,-2,-34,-170,161,99.006,1225,1216.4422,1225
H0A0,9/1/2023,81721MAM,US81721MAM10,Diversified Healthcare Trust,0,DHC,4.75,4.75,2/15/2028,4.458,4.458,CCC3,USD,US,Corporate,Industrials,Real Estate,REITs,CORP,INDU,REst,REIT,0.03145,0.0314,0.03721,0,3.766,3.766,3.749,3.75,3.766,3.768,3.766,3.986,0.166,0.17,0.17,0.17,0.17,1,,,,,ICE BofA US High Yield Index,SENR,3.772,,0.011,0.691,3.047,0,0,0,0,0.013,0.698,3.033,0,0,0,0,0,0,0,2/12/2018,Americas,Call:MakeW,104.632,0.133,0.616,5.285,13.586,19.159,16.275,0.133,9.29,39.651,77.829,0.115,0.319,0.069,5.157,14.841,17.285,16.301,0.319,9.221,38.431,0.293,0,639,645,-6,4,-82,-215,-107,-6,-136,-388,726,734,-8,3,-119,-318,-171,-8,-200,-669,11.68,11.707,11.68,11.68,11.707,11.68,11.68,12.474,76.365,76.453,0.224306,0.211,727,-8,2,-120,-320,-170,-8,-202,-670,751,76.453,500,383.3866,500
H0A0,9/1/2023,81725WAH,US81725WAH60,Sensata Technologies BV,0,ST,5.625,5.625,11/1/2024,1.167,1.167,BB2,USD,US,Corporate,Industrials,Technology & Electronics,Electronics,CORP,INDU,Tech,Elec,0.03314,0.03313,0.02977,0,1.088,1.088,1.09,1.092,1.088,1.091,1.088,1.123,0.017,0.017,0.017,0.017,0.017,1,,,,,ICE BofA US High Yield Index,SENR,1.09,,0.57,0.519,0,0,0,0,0,0.57,0.519,0,0,0,0,0,0,0,0,10/14/2014,Americas,MakeW,149.913,0.022,0.187,0.258,0.491,3.101,4.624,0.022,0.818,3.574,94.037,0.007,-0.006,-0.02,-0.201,-0.249,0.868,2.816,-0.006,0.036,1.381,0.009,0,112,113,-1,5,21,19,-80,-1,12,-33,117,119,-2,0,21,30,-81,-2,14,-39,6.42,6.424,6.42,6.42,6.424,6.42,6.42,,99.105,99.112,1.890625,1.875,115,-3,-3,20,29,-83,-3,11,-40,116,99.112,400,404.0109,400
H0A0,9/1/2023,81725WAJ,US81725WAJ27,Sensata Technologies BV,0,ST,5,5,10/1/2025,2.081,2.081,BB2,USD,US,Corporate,Industrials,Technology & Electronics,Electronics,CORP,INDU,Tech,Elec,0.05696,0.05704,0.05199,0,1.898,1.898,1.894,1.897,1.898,1.902,1.898,1.959,0.047,0.047,0.047,0.047,0.047,1,,,,,ICE BofA US High Yield Index,SENR,1.899,,0.001,1.831,0.062,0,0,0,0,0.002,1.828,0.062,0,0,0,0,0,0,0,3/26/2015,Americas,MakeW,144.647,-0.157,0.128,0.241,0.28,1.919,4.494,-0.157,0.237,3.012,96.299,-0.171,-0.107,-0.217,-0.15,0.326,-0.066,3.741,-0.107,-0.449,1.453,-0.133,0,161,154,7,14,13,-8,-64,7,32,-13,154,148,6,13,14,2,-63,6,34,-11,6.409,6.317,6.409,6.409,6.317,6.409,6.409,,97.461,97.29,2.097222,2.083,153,6,12,14,2,-63,6,34,-11,166,97.29,698.666,694.3875,698.666
H0A0,9/1/2023,81725WAK,US81725WAK99,Sensata Technologies BV,0,ST,4,4,4/15/2029,5.622,5.622,BB2,USD,US,Corporate,Industrials,Technology & Electronics,Electronics,CORP,INDU,Tech,Elec,0.07314,0.07327,0.07441,0,4.799,4.799,4.516,4.503,4.799,4.803,4.799,4.959,0.076,0.274,0.274,0.274,0.274,1,,,,,ICE BofA US High Yield Index,SENR,4.318,,0.001,0.196,3.811,0.497,0,0,0,0.003,0.192,3.827,0.505,0,0,0,0,0,0,3/29/2021,Americas,Call:MakeW,95.686,-0.191,0.999,0.018,-1.255,2.356,6.299,-0.191,-0.78,4.647,86.322,-0.204,0.07,0.395,0.043,0.528,0.805,7.227,0.07,-0.509,3.883,0.038,0,232,233,-1,-6,5,1,-79,-1,20,-38,230,231,-1,-8,5,4,-88,-1,22,-41,6.603,6.553,6.67,6.67,6.626,6.67,6.67,30.482,87.832,87.65,1.522222,1.511,236,-2,-8,1,-5,-87,-2,13,-43,256,87.65,1000,891.7192,1000
H0A0,9/1/2023,81725WAL,US81725WAL72,Sensata Technologies BV,0,ST,5.875,5.875,9/1/2030,7,7,BB2,USD,US,Corporate,Industrials,Technology & Electronics,Electronics,CORP,INDU,Tech,Elec,0.03876,0.0388,0.03721,0,5.603,5.603,4.604,4.578,5.603,5.608,5.603,5.796,-0.127,0.38,0.38,0.38,0.38,1,,,,,ICE BofA US High Yield Index,SENR,4.145,,0.014,0.509,2.89,1.192,0,0,0,0.016,0.51,2.89,1.192,0,0,0,0,0,0,8/29/2022,Americas,Call:MakeW,102.777,-0.107,0.737,-1.328,-0.793,2.796,3.532,-0.107,-1.757,3.858,96.755,-0.124,0.174,0.236,-1.283,0.783,1.136,4.225,0.174,-1.504,2.837,0.129,0,238,240,-2,6,45,1,-25,-2,54,-12,224,228,-4,-4,40,-2,-31,-4,51,-18,6.488,6.452,6.88,6.88,6.857,6.88,6.88,10.359,94.611,94.493,0.016319,0,265,-5,-3,22,-16,-43,-5,21,-25,252,94.493,500,472.549,500
H0A0,9/1/2023,81728UAA,US81728UAA25,Sensata Technologies Inc,0,ST,4.375,4.375,2/15/2030,6.461,6.461,BB2,USD,US,Corporate,Industrials,Technology & Electronics,Electronics,CORP,INDU,Tech,Elec,0.03277,0.03275,0.03349,0,5.441,5.441,5.38,5.38,5.441,5.444,5.441,5.62,0.336,0.349,0.349,0.349,0.349,1,,,,,ICE BofA US High Yield Index,SENR,5.398,,0.005,0.02,3.831,1.523,0,0,0,0.007,0.033,3.823,1.514,0,0,0,0,0,0,9/20/2019,Americas,Call:MakeW,105.56,0.045,1.172,0.44,-0.115,2.548,5.393,0.045,-0.131,5.071,88.702,0.031,0.399,0.558,0.663,2.194,1.199,7.207,0.399,0.586,4.678,0.347,0,237,243,-6,-7,-7,-27,-62,-6,-4,-44,231,238,-7,-10,-9,-29,-75,-7,-5,-48,6.568,6.573,6.578,6.578,6.583,6.578,6.578,6.656,88.535,88.563,0.206597,0.194,232,-8,-11,-10,-30,-75,-8,-7,-49,256,88.563,450,399.4631,450
H0A0,9/1/2023,81728UAB,US81728UAB08,Sensata Technologies Inc,0,ST,3.75,3.75,2/15/2031,7.461,7.461,BB2,USD,US,Corporate,Industrials,Technology & Electronics,Electronics,CORP,INDU,Tech,Elec,0.05159,0.05164,0.05581,0,6.251,6.251,5.99,5.982,6.251,6.255,6.251,6.456,0.266,0.459,0.459,0.459,0.459,1,,,,,ICE BofA US High Yield Index,SENR,5.785,,0.002,0.039,3.211,2.73,0,0,0,0.004,0.04,3.218,2.749,0,0,0,0,0,0,8/17/2020,Americas,Call:MakeW,94.475,-0.113,0.993,-0.298,-0.479,2.871,5.861,-0.113,-1.412,4.759,83.624,-0.126,0.319,0.417,0.085,2.1,1.698,8.199,0.319,-0.375,4.54,0.248,0,227,231,-4,-4,5,-21,-67,-4,14,-39,228,234,-6,-8,1,-26,-86,-6,12,-42,6.503,6.48,6.551,6.551,6.53,6.551,6.551,12.334,83.793,83.688,0.177083,0.167,233,-6,-7,-1,-27,-86,-6,6,-43,255,83.688,750,628.9887,750
H0A0,9/1/2023,817565CD,US817565CD49,Service Corporation International,0,SCI,4.625,4.625,12/15/2027,4.286,4.286,BB3,USD,US,Corporate,Industrials,Healthcare,Health Services,CORP,INDU,Hcar,Hlth,0.04293,0.04284,0.04093,0,3.768,3.768,3.215,3.227,3.768,3.77,3.768,3.885,-0.139,0.17,0.17,0.17,0.17,1,,,,,ICE BofA US High Yield Index,SENR,2.952,,0.027,1.167,2.014,0,0,0,0,0.029,1.177,1.973,0,0,0,0,0,0,0,12/12/2017,Americas,Call:MakeW,120.452,0.195,1.195,0.192,0.602,3.989,5.519,0.195,0.217,4.357,92.98,0.181,0.336,0.718,-0.027,1.418,1.882,5.049,0.336,-0.064,2.803,0.308,0,165,175,-10,-21,6,-25,-77,-10,12,-45,152,162,-10,-22,8,-31,-84,-10,14,-44,5.944,6.002,6.192,6.192,6.239,6.192,6.192,99.99,94,94.172,0.989236,0.976,176,-10,-15,3,-40,-82,-10,4,-46,177,94.172,550,523.3868,550
H0A0,9/1/2023,817565CE,US817565CE22,Service Corporation International,0,SCI,5.125,5.125,6/1/2029,5.75,5.75,BB3,USD,US,Corporate,Industrials,Healthcare,Health Services,CORP,INDU,Hcar,Hlth,0.05862,0.05869,0.05581,0,4.804,4.804,4.024,3.987,4.804,4.808,4.804,4.958,-0.251,0.277,0.277,0.277,0.277,1,,,,,ICE BofA US High Yield Index,SENR,3.629,,0.022,0.551,3.044,0.405,0,0,0,0.025,0.555,3.029,0.405,0,0,0,0,0,0,5/21/2019,Americas,Call:MakeW,113.928,-0.116,1.018,-0.154,-0.262,3.786,5.476,-0.116,0.683,3.912,92.429,-0.131,0.1,0.492,-0.224,1.086,1.988,5.804,0.1,0.745,2.773,0.068,0,190,191,-1,-9,14,-12,-69,-1,-7,-26,178,180,-2,-11,15,-8,-79,-2,-8,-25,6.082,6.036,6.387,6.387,6.359,6.387,6.387,17.349,94.125,94,1.295486,1.281,209,-4,-8,4,-25,-78,-4,-18,-31,205,94,750,714.7161,750
H0A0,9/1/2023,817565CF,US817565CF96,Service Corporation International,0,SCI,3.375,3.375,8/15/2030,6.952,6.952,BB3,USD,US,Corporate,Industrials,Healthcare,Health Services,CORP,INDU,Hcar,Hlth,0.05809,0.05765,0.06325,0,5.968,5.968,5.788,5.808,5.968,5.964,5.968,6.16,0.281,0.414,0.414,0.414,0.414,1,,,,,ICE BofA US High Yield Index,SENR,5.666,,-0.002,0.006,3.62,2.162,0,0,0,0,0.006,3.619,2.18,0,0,0,0,0,0,8/10/2020,Americas,Call:MakeW,91.389,0.746,2.012,0.831,1.181,5.076,6.924,0.746,0.131,3.814,81.811,0.735,1.151,1.407,1.156,3.712,3.836,9.143,1.151,1.061,3.577,1.088,0,216,232,-16,-18,-14,-47,-78,-16,-8,-27,216,236,-20,-24,-18,-54,-101,-20,-14,-28,6.389,6.517,6.415,6.415,6.537,6.415,6.415,14.345,82.55,83.157,0.159375,0.15,218,-20,-24,-18,-53,-101,-20,-15,-29,242,83.157,850,708.1892,850
H0A0,9/1/2023,817565CG,US817565CG79,Service Corporation International,0,SCI,4,4,5/15/2031,7.702,7.702,BB3,USD,US,Corporate,Industrials,Healthcare,Health Services,CORP,INDU,Hcar,Hlth,0.05611,0.0564,0.05953,0,6.297,6.297,6.015,5.997,6.297,6.306,6.297,6.505,0.334,0.474,0.474,0.474,0.474,1,,,,,ICE BofA US High Yield Index,SENR,5.803,,0.003,0.057,2.965,2.983,0,0,0,0.005,0.059,2.97,2.993,0,0,0,0,0,0,5/24/2021,Americas,Call:MakeW,91.407,-0.523,0.969,0.045,-0.883,3.904,5.015,-0.523,-0.698,3.223,82.872,-0.536,-0.083,0.39,0.461,1.772,2.839,7.463,-0.083,0.429,3.092,-0.158,0,235,233,2,-3,-2,-18,-59,2,0,-16,237,235,2,-7,-5,-19,-75,2,-2,-17,6.578,6.485,6.63,6.63,6.544,6.63,6.63,11.564,84.785,84.324,1.188889,1.178,242,1,-6,-7,-21,-74,1,-6,-20,263,84.324,800,684.1036,800
H0A0,9/1/2023,81761LAA,US81761LAA08,Service Properties Trust,0,SVC,7.5,7.5,9/15/2025,2.038,2.038,BB3,USD,US,Corporate,Industrials,Real Estate,REITs,CORP,INDU,REst,REIT,0.06741,0.0671,0.05953,0,1.79,1.79,1.686,1.697,1.79,1.79,1.79,1.861,-0.011,0.043,0.043,0.043,0.043,1,,,,,ICE BofA US High Yield Index,SENR,1.669,,0.118,1.545,0.022,0,0,0,0,0.134,1.514,0.018,0,0,0,0,0,0,0,6/17/2020,Americas,Call:MakeW,117.991,0.448,0.77,1.185,3.141,3.298,11.91,0.448,2.303,9.344,94.281,0.428,0.481,0.453,0.775,3.034,1.267,10.854,0.481,1.58,7.624,0.462,0,290,316,-26,-20,-28,-126,-261,-26,-56,-216,293,321,-28,-22,-28,-117,-268,-28,-55,-225,7.821,8.074,7.908,7.908,8.145,7.908,7.908,7.971,98.804,99.241,3.479167,3.458,302,-27,-22,-29,-115,-261,-27,-56,-219,301,99.241,800,821.7653,800
H0A0,9/1/2023,81761LAB,US81761LAB80,Service Properties Trust,0,SVC,5.5,5.5,12/15/2027,4.286,4.286,BB3,USD,US,Corporate,Industrials,Real Estate,REITs,CORP,INDU,REst,REIT,0.03306,0.03309,0.03349,0,3.637,3.637,3.608,3.611,3.637,3.64,3.637,3.797,0.149,0.161,0.161,0.161,0.161,1,,,,,ICE BofA US High Yield Index,SENR,3.618,,0.012,0.891,2.703,0,0,0,0,0.014,0.894,2.692,0,0,0,0,0,0,0,11/20/2020,Americas,Call:MakeW,99.691,-0.113,0.466,1.166,3.443,1.024,10.527,-0.113,1.591,6.95,85.165,-0.13,0.06,-0.089,1.015,4.656,-0.829,10.547,0.06,1.487,5.805,0.033,0,427,428,-1,6,-15,-82,-106,-1,-16,-54,437,438,-1,6,-17,-94,-130,-1,-19,-64,8.803,8.766,8.806,8.806,8.768,8.806,8.806,8.992,88.509,88.392,1.176389,1.161,437,-2,5,-18,-96,-129,-2,-21,-64,462,88.392,450,403.0596,450
H0A0,9/1/2023,82088KAJ,US82088KAJ79,Shea Homes Limited Partnership,0,SHEAHM,4.75,4.75,4/1/2029,5.583,5.583,BB3,USD,US,Corporate,Industrials,Basic Industry,Building & Construction,CORP,INDU,Basc,Bldg,0.02229,0.02226,0.02228,0,4.647,4.647,4.373,4.376,4.647,4.648,4.647,4.814,0.095,0.261,0.261,0.261,0.261,1,,,,,ICE BofA US High Yield Index,SENR,4.199,,0.007,0.24,3.701,0.43,0,0,0,0.009,0.234,3.711,0.433,0,0,0,0,0,0,11/3/2022,Americas,Call:MakeW,102.064,0.145,0.127,0.74,3.389,4.372,15.76,0.145,3.146,8.427,89.297,0.131,0.396,-0.473,0.749,5.176,2.823,16.725,0.396,3.409,7.704,0.365,0,283,290,-7,12,-8,-89,-214,-7,-55,-111,284,293,-9,12,-11,-96,-265,-9,-65,-126,7.152,7.181,7.226,7.226,7.253,7.226,7.226,31.343,88.668,88.786,1.992361,1.979,292,-9,11,-12,-93,-257,-9,-64,-121,310,88.786,299.35,271.746,299.35
H0A0,9/1/2023,82088KAK,US82088KAK43,Shea Homes Limited Partnership,0,SHEAHM,4.75,4.75,2/15/2028,4.458,4.458,BB3,USD,US,Corporate,Industrials,Basic Industry,Building & Construction,CORP,INDU,Basc,Bldg,0.03381,0.03399,0.03344,0,3.898,3.898,3.603,3.552,3.898,3.905,3.898,4.035,-0.026,0.18,0.18,0.18,0.18,1,,,,,ICE BofA US High Yield Index,SENR,3.411,,0.005,0.941,2.644,0,0,0,0,0.007,0.945,2.631,0,0,0,0,0,0,0,11/3/2022,Americas,Call:MakeW,108.754,-0.553,0.223,0.653,5.228,6.043,16.221,-0.553,3.947,8.418,91.318,-0.567,-0.385,-0.319,0.491,6.488,4.148,16.327,-0.385,3.826,7.228,-0.413,0,256,245,11,8,-2,-139,-238,11,-78,-114,248,237,11,9,-8,-155,-283,11,-93,-126,6.898,6.73,7.004,7.004,6.857,7.004,7.004,99.99,92.023,91.5,0.224306,0.211,259,9,10,-9,-147,-272,9,-87,-120,274,91.5,449.333,412.1476,449.333
H0A0,9/1/2023,82453AAA,US82453AAA51,Shift4 Payments Llc / Shift4 Payments Finance Subordinated Incorporated,0,FOUR,4.625,4.625,11/1/2026,3.167,3.167,BB3,USD,US,Corporate,Financial,Financial Services,Investments & Misc Financial Services,CORP,FNCL,FinS,Invs,0.03509,0.03508,0.03349,0,2.827,2.827,2.618,2.616,2.827,2.83,2.827,2.925,-0.042,0.098,0.098,0.098,0.098,1,,,,,ICE BofA US High Yield Index,SENR,2.483,,0.029,1.678,0.91,0,0,0,0,0.034,1.673,0.894,0,0,0,0,0,0,0,10/29/2020,Americas,Call:MakeW,105.495,0.014,0.081,-1.031,0.67,4.072,5.03,0.014,0.536,2.249,92.417,0,0.107,-0.32,-1.344,1.117,2.079,4.521,0.107,0.04,0.81,0.078,0,227,230,-3,14,59,-20,-51,-3,15,30,223,227,-4,15,63,-13,-55,-4,17,34,6.834,6.832,6.946,6.946,6.944,6.946,6.946,99.99,93.5,93.5,1.554514,1.542,234,-4,16,53,-28,-56,-4,10,21,244,93.5,450,427.7453,450
H0A0,9/1/2023,82568NAC,US82568NAC56,Shutterfly Finance LLC,0,SFLY,8.5,8.5,10/1/2027,4.081,4.081,CCC2,USD,US,Corporate,Industrials,Retail,Specialty Retail,CORP,INDU,Retl,Spec,0.03747,0.03745,0.05001,0,2.969,2.969,2.959,2.961,2.969,2.972,2.969,3.287,0.114,0.115,0.115,0.115,0.115,1,,,,,ICE BofA US High Yield Index,SECR,2.973,,0.047,0.997,1.915,0,0,0,0,0.048,1,1.907,0,0,0,0,0,0,0,6/9/2023,Americas,Call:MakeW,102.643,0.035,0.209,2.718,,,,0.035,,,101.537,0,0.163,-0.262,2.488,,,,0.163,,,0.14,0,1332,1335,-3,16,-16,,,-3,,,1690,1694,-4,19,-36,,,-4,,,21.396,21.388,21.396,21.396,21.388,21.396,21.396,36.41,66,66,1.959722,1.936,1694,-4,19,-37,,,-4,,,1714,66,672.113,456.7661,672.113
H0A0,9/1/2023,82660CAA,US82660CAA09,Sigma Holdco BV,0,SIGHCO,7.875,7.875,5/15/2026,2.702,2.702,CCC1,USD,NL,Corporate,Industrials,Consumer Goods,Food - Wholesale,CORP,INDU,Cons,FWhl,0.03494,0.03493,0.03627,0,2.238,2.238,2.229,2.231,2.238,2.241,2.238,2.403,0.064,0.065,0.065,0.065,0.065,1,,,,,ICE BofA US High Yield Index,SENR,2.237,,0.028,1.683,0.518,0,0,0,0,0.029,1.68,0.516,0,0,0,0,0,0,0,5/9/2018,Europe,Call:MakeW,139.635,0.025,0.797,-1.637,2.677,10.67,30.755,0.025,0.532,26.042,88.517,0,0.096,0.411,-1.987,2.945,8.737,30.016,0.096,-0.046,24.549,0.07,0,920,922,-2,-3,97,-25,-347,-2,58,-369,1006,1009,-3,-9,121,-22,-538,-3,72,-559,14.762,14.755,14.762,14.762,14.755,14.762,14.762,99.99,85.06,85.06,2.340625,2.319,1005,-3,-10,120,-25,-537,-3,69,-559,1025,85.06,487.4,425.9896,487.4
H0A0,9/1/2023,82666QAA,US82666QAA31,Signal Parent Inc.,0,INTLGR,6.125,6.125,4/1/2029,5.583,5.583,CCC3,USD,US,Corporate,Industrials,Basic Industry,Building & Construction,CORP,INDU,Basc,Bldg,0.01642,0.01662,0.02232,0,4.073,4.073,4.056,4.072,4.073,4.091,4.073,4.401,0.212,0.214,0.214,0.214,0.214,1,,,,,ICE BofA US High Yield Index,SENR,4.082,,0.031,0.143,3.441,0.44,0,0,0,0.032,0.153,3.429,0.437,0,0,0,0,0,0,4/1/2021,Americas,Call:MakeW,82.022,-1.195,0.766,6.692,28.881,55.41,35.832,-1.195,16.521,134.39,64.984,-1.22,-0.962,0.211,6.673,30.29,53.936,36.338,-0.962,16.692,133.571,-0.991,0,923,911,12,3,-70,-274,-148,12,-163,-592,1175,1151,24,0,-134,-573,-349,24,-325,-1859,16.086,15.781,16.086,16.086,15.781,16.086,16.086,99.99,65,64.176,2.569097,2.552,1178,25,-1,-135,-576,-347,25,-329,-1862,1200,64.176,300,200.2348,300
H0A0,9/1/2023,827048AW,US827048AW93,Silgan Holdings Inc.,0,SLGN,4.125,4.125,2/1/2028,4.419,4.419,BB2,USD,US,Corporate,Industrials,Capital Goods,Packaging,CORP,INDU,CapG,Pack,0.04349,0.04363,0.04242,0,3.862,3.862,3.513,3.475,3.862,3.867,3.862,3.986,-0.09,0.179,0.179,0.179,0.179,1,,,,,ICE BofA US High Yield Index,SENR,3.301,,0.015,0.931,2.559,0,0,0,0,0.017,0.935,2.545,0,0,0,0,0,0,0,7/22/2020,Americas,Call:MakeW,106.871,-0.333,0.055,1.098,0.753,2.795,5.33,-0.333,0.259,1.623,91.358,-0.345,-0.171,-0.491,0.93,1.87,1.007,5.303,-0.171,0.103,0.46,-0.197,0,197,191,6,13,-20,-37,-63,6,8,31,190,184,6,15,-21,-37,-71,6,10,36,6.31,6.203,6.421,6.421,6.33,6.421,6.421,99.99,91.619,91.297,1.730208,1.719,200,3,14,-21,-43,-74,3,2,16,216,91.297,570,530.2528,570
